cod_provincia,valor
02,106.8
03,550.8
04,194.6
01,93.6
33,310.2
05,44.2
06,178.3
07,481.5
08,1806.7
48,367.6
09,104.1
10,116.4
11,354.8
39,186.6
12,159.3
13,133.3
14,200.6
15,357.1
16,46.9
20,206.1
17,240.2
18,270.1
19,90.7
21,127.3
22,67.3
23,171.5
24,132.7
25,139.2
27,92.3
28,2512.3
29,565.7
30,406.3
31,177.5
32,79.9
34,39.7
35,380.8
36,257.1
26,88.6
37,101.7
38,351
40,48.1
41,570.3
42,26.4
43,253.7
44,35.6
45,198.2
46,784.7
47,170.2
49,46.5
50,307.5
51,26.8
52,24.4
