cod_provincia,valor
02,22.8
03,106.3
04,11
01,35.8
33,62.3
05,6.5
06,25.2
07,31.9
08,432.2
48,77.8
09,39.4
10,17
11,37.3
39,40
12,53.9
13,27.7
14,33.3
15,61.6
16,10.8
20,74.9
17,73.8
18,25.6
19,15.8
21,16.9
22,12.8
23,23.3
24,24.6
25,28.7
27,13.5
28,267
29,29.9
30,79.4
31,71.9
32,18.4
34,11
35,23.9
36,75.9
26,36.3
37,12.3
38,23
40,9.3
41,75.6
42,8.4
43,54.9
44,10.2
45,49.7
46,172.5
47,35.3
49,8.5
50,70.2
51,1.8
52,1
