cod_provincia,valor
02,28.3
03,147.2
04,67
01,12.2
33,45.3
05,8.8
06,49.4
07,59.8
08,362.8
48,42.7
09,12.1
10,23
11,102.7
39,25.9
12,38.6
13,37.7
14,54.6
15,46.1
16,12.8
20,20.2
17,52.8
18,62.9
19,13.2
21,36.8
22,7.5
23,35.7
24,22.6
25,22.9
27,12.2
28,324
29,130.7
30,94.4
31,20.6
32,14.7
34,7.3
35,103.6
36,62.4
26,15.3
37,14.3
38,87.9
40,7.7
41,147.8
42,2.8
43,46.5
44,5.3
45,50
46,156.6
47,23.4
49,7.7
50,42.2
51,8.4
52,5.6
