cod_provincia,valor
02,22.3
03,111.5
04,38.1
01,10.6
33,53.8
05,8.7
06,51.1
07,37.5
08,271
48,50.9
09,9.4
10,19.9
11,115.5
39,20.6
12,29.5
13,35.4
14,55.4
15,51
16,12.3
20,20
17,33.2
18,66.6
19,10.2
21,26
22,6
23,32.8
24,23.7
25,11.6
27,13.6
28,303.4
29,101.9
30,78.8
31,22.3
32,16.5
34,7.4
35,95.4
36,50.1
26,9.5
37,14.4
38,81.2
40,4.3
41,136.6
42,3.4
43,43.2
44,5.5
45,50.7
46,139.8
47,18.1
49,7.9
50,46.7
51,7.5
52,8.7
