cod_provincia,valor
02,13.8
03,64.3
04,19.4
01,8.9
33,38.7
05,7.4
06,25.6
07,61.4
08,183.9
48,36.6
09,15.3
10,17.6
11,44
39,22.7
12,22
13,23.4
14,27.6
15,40.4
16,9.5
20,21.8
17,33.7
18,31.5
19,12.3
21,19.2
22,7.4
23,19.5
24,18.8
25,18
27,13.4
28,207.2
29,65
30,53.8
31,23.4
32,13.3
34,6.2
35,34.3
36,32.8
26,15.1
37,12.5
38,33.1
40,7.9
41,61.2
42,3.5
43,38.2
44,5.8
45,33.7
46,95.9
47,17.3
49,9.3
50,30.9
51,2.1
52,1.3
