cod_provincia,valor
02,12.9
03,29.1
04,47
01,3.4
33,18
05,7.9
06,32.5
07,6.5
08,17.7
48,9.1
09,11.6
10,19
11,23.9
39,8.8
12,11.3
13,19.3
14,41.9
15,29.5
16,11.3
20,5.4
17,11.2
18,39.3
19,2.9
21,27.9
22,9
23,39.8
24,9.8
25,18.9
27,27.9
28,15.6
29,28
30,71
31,13.2
32,8.4
34,5.4
35,9.2
36,30.6
26,5.9
37,9.2
38,17.7
40,9.2
41,63.2
42,3.6
43,22.2
44,7.5
45,18.7
46,36.8
47,11.1
49,12
50,11.5
51,0
52,0
