cod_provincia,valor
02,109.2
03,616.1
04,177.9
01,91.4
33,317.3
05,49.7
06,189
07,493.1
08,1914.9
48,359.6
09,111.4
10,113.7
11,363.1
39,187.1
12,159.8
13,133.9
14,227.6
15,358.9
16,53.9
20,228.9
17,236.5
18,279.3
19,95.7
21,136.2
22,67.4
23,153.4
24,133.8
25,134.8
27,94.1
28,2629.2
29,562.2
30,420.9
31,179.8
32,82.9
34,43.1
35,403.1
36,262
26,89.3
37,94.6
38,393.4
40,48.1
41,613.8
42,22.6
43,246.9
44,34.2
45,191.9
46,823.5
47,167.3
49,45.8
50,306.4
51,29.3
52,25.1
