cod_provincia,valor
02,11.4
03,28
04,65.9
01,3.6
33,17.7
05,8.3
06,37.7
07,7.3
08,15.4
48,7
09,11.4
10,17.6
11,22.8
39,10.7
12,9.9
13,19.8
14,42.6
15,35.1
16,9.7
20,3.3
17,14.5
18,44.4
19,3.8
21,32.5
22,12.2
23,36.5
24,8.1
25,21.9
27,26.9
28,11.6
29,20.3
30,73.1
31,11.9
32,8.9
34,5.3
35,11.8
36,28.8
26,6.5
37,6.7
38,15
40,7.1
41,53.9
42,3.8
43,14.1
44,8.5
45,17.4
46,31.9
47,9.4
49,8.8
50,13.9
51,0.2
52,0
