cod_provincia,valor
02,10.5
03,49.5
04,19.6
01,2.9
33,21.9
05,5.9
06,20.2
07,52.4
08,128.6
48,33.4
09,11.8
10,16.4
11,34.2
39,15.9
12,16.3
13,17.4
14,17.5
15,34.6
16,6.2
20,17.5
17,21.3
18,20.3
19,9.5
21,15.4
22,7.9
23,10.9
24,13.8
25,20.6
27,13.6
28,158.2
29,43.1
30,31.8
31,15.2
32,8.7
34,4
35,21.2
36,27.3
26,6.7
37,9.5
38,26.8
40,7
41,46.2
42,2.2
43,25.4
44,5.6
45,23.1
46,69.6
47,9.5
49,5.7
50,23.3
51,1.6
52,1.1
