cod_provincia,valor
02,17
03,24.8
04,74.1
01,2.9
33,13.2
05,5.2
06,43.1
07,4.3
08,9.3
48,5.8
09,9.6
10,16.5
11,17.9
39,8.4
12,13.5
13,16.6
14,50
15,21.8
16,12.8
20,2.7
17,9
18,45.6
19,1.2
21,46.4
22,13.4
23,58
24,8.7
25,18.8
27,19.3
28,5.9
29,28.1
30,80.1
31,9.8
32,6.4
34,6.6
35,12.7
36,23.1
26,10.8
37,12.7
38,16.7
40,8.2
41,73
42,5.1
43,21
44,6
45,19.2
46,35.7
47,8.7
49,8.8
50,13.9
51,0
52,0
