cod_provincia,valor
02,15.1
03,30.6
04,57
01,1.7
33,12.7
05,7.1
06,32.6
07,6.9
08,13
48,6.9
09,7
10,20.4
11,16
39,6
12,16.1
13,18.1
14,50.3
15,22.8
16,14.2
20,3.7
17,6.5
18,48.9
19,3.6
21,53.8
22,13
23,57
24,9.8
25,19
27,20
28,9.1
29,34.9
30,84.7
31,10.7
32,5.5
34,7
35,10.5
36,19.8
26,9.5
37,12.2
38,17.7
40,7.9
41,68.3
42,3.5
43,16.9
44,5.8
45,12.6
46,37.4
47,8.4
49,6.4
50,20
51,0.1
52,0
