cod_provincia,valor
02,32.3
03,141.4
04,80.7
01,18
33,62
05,12.7
06,52.1
07,62.7
08,372.4
48,59.1
09,17.7
10,28.3
11,159.9
39,34.7
12,45.1
13,50.5
14,62.9
15,66.8
16,15.8
20,31.6
17,55.6
18,85.2
19,19.4
21,37.7
22,7.8
23,37.1
24,35.8
25,20.6
27,19.4
28,385.1
29,154.5
30,108.5
31,27.1
32,18.8
34,10.6
35,129.1
36,71.5
26,16.8
37,18.9
38,109.5
40,6.7
41,172.5
42,3.9
43,58.2
44,9.3
45,66.6
46,191.4
47,27.9
49,12.3
50,67.4
51,9.4
52,7.3
