cod_provincia,valor
02,117.9
03,588
04,182.4
01,95.9
33,317.4
05,46.8
06,186.1
07,465
08,1856.9
48,371.2
09,99.7
10,111.4
11,351.5
39,188.8
12,166
13,132.7
14,217.9
15,357.3
16,51.5
20,220.4
17,227.2
18,277.6
19,92.3
21,135.3
22,62.6
23,166.3
24,130.6
25,141.7
27,96.8
28,2633
29,573.4
30,416.5
31,182.5
32,79.3
34,42.4
35,405.8
36,260.5
26,86.8
37,101.7
38,395.7
40,46.8
41,617
42,23.7
43,248.4
44,36.2
45,192.4
46,794.5
47,170.3
49,50.8
50,303.4
51,28.4
52,25.1
