cod_provincia,valor
02,26.8
03,143.5
04,12.2
01,43.9
33,60.8
05,6.8
06,26.5
07,39
08,467.8
48,87.9
09,34
10,19
11,48.6
39,44.3
12,49.4
13,31.1
14,39.8
15,76.2
16,12.4
20,84.6
17,63.4
18,34.6
19,16.2
21,17.7
22,15.3
23,28.5
24,23.7
25,31.6
27,19.3
28,296.8
29,27.2
30,79.9
31,75.7
32,22.5
34,13.5
35,18.5
36,77.5
26,34.2
37,21
38,22.9
40,8.5
41,87.7
42,10.2
43,69.2
44,12.2
45,55.2
46,180
47,37.7
49,8.2
50,87.8
51,0.5
52,0.7
