cod_provincia,valor
02,14.8
03,34.1
04,70.2
01,2.2
33,17.6
05,8.6
06,34
07,8.9
08,12.6
48,5.9
09,9.3
10,19.7
11,22.7
39,8.4
12,14.6
13,21
14,61.6
15,30.9
16,12
20,3.3
17,12.7
18,41.5
19,3.6
21,42.2
22,14.2
23,62.9
24,8.9
25,21.7
27,24.8
28,6.7
29,25.6
30,86.5
31,8.9
32,7.8
34,7.2
35,13.7
36,22.3
26,8
37,10.3
38,12.7
40,6.8
41,51
42,4.2
43,22.5
44,6.4
45,20.4
46,32.2
47,9.1
49,10.3
50,13.5
51,0.2
52,0
