cod_provincia,valor
02,18.5
03,91.3
04,39.7
01,12.9
33,46
05,13.3
06,33.5
07,71
08,272.7
48,44.6
09,17.3
10,21.3
11,58.6
39,28.4
12,32.2
13,34.7
14,30.2
15,58.5
16,12
20,22.8
17,46.1
18,35.2
19,11.1
21,23.6
22,11.8
23,20.2
24,22.4
25,25.8
27,15.9
28,266
29,101.6
30,75.2
31,27.4
32,14
34,6.7
35,49.5
36,43.5
26,18
37,12
38,53.6
40,7.8
41,91.2
42,5.4
43,49.6
44,7.5
45,45.4
46,126.4
47,23.5
49,9.6
50,53.4
51,2.1
52,2.9
