cod_provincia,valor
02,10.4
03,50.9
04,21.1
01,3.2
33,24.7
05,6.6
06,21.5
07,52.9
08,132.2
48,30.6
09,12.3
10,14.7
11,32.7
39,14.1
12,16.4
13,15.2
14,18.7
15,33.7
16,5.4
20,16.7
17,21.5
18,23.4
19,7.6
21,11.4
22,7.7
23,12.3
24,12.5
25,20.9
27,11.8
28,182
29,52.6
30,30.9
31,19.7
32,10.8
34,5.5
35,26.9
36,24.2
26,9.4
37,9.6
38,27.4
40,5.8
41,40.8
42,3.2
43,28.1
44,6
45,24.7
46,66.8
47,11
49,5.7
50,21.9
51,1.5
52,0.9
