cod_provincia,valor
02,116
03,535.7
04,195.4
01,100.5
33,326
05,45.5
06,182.5
07,421
08,1875
48,391.1
09,108.7
10,103.3
11,369.9
39,188
12,171.6
13,136.9
14,209.9
15,364
16,49.5
20,221
17,238.6
18,260.3
19,87.8
21,142.3
22,67.5
23,164.8
24,147.4
25,132.4
27,94.1
28,2600.5
29,523.5
30,408.9
31,187.3
32,87.6
34,44.8
35,392.2
36,268.7
26,90.9
37,102
38,366.9
40,47.6
41,596.9
42,26
43,243.6
44,36.8
45,199.9
46,835.9
47,179.3
49,46.2
50,306.8
51,29.9
52,25.4
