cod_provincia,valor
02,9.3
03,59.5
04,20.2
01,2.8
33,22.5
05,5.5
06,18.1
07,50.7
08,137.2
48,32.6
09,14.1
10,15.1
11,35.9
39,15.3
12,16.1
13,17.9
14,17.3
15,33.2
16,5.7
20,16.4
17,21
18,23.7
19,8.1
21,12.4
22,8.2
23,12.3
24,12.5
25,20.5
27,11.5
28,159.2
29,51.2
30,31.8
31,17.7
32,10.5
34,5.2
35,26.8
36,25.8
26,8
37,9.9
38,25.4
40,6.4
41,43.8
42,3.2
43,26.9
44,6.3
45,22.9
46,69.1
47,11.9
49,5.9
50,20.5
51,1.2
52,1.1
