cod_provincia,valor
02,29.7
03,112.7
04,15.7
01,43.7
33,63.5
05,7.7
06,28.5
07,42.1
08,523.5
48,93.8
09,37.9
10,18.1
11,47.3
39,43
12,56.6
13,32.9
14,39.2
15,72.6
16,11
20,87.9
17,64.1
18,33.4
19,19.4
21,21.1
22,12.8
23,30.2
24,33.2
25,32.4
27,17.1
28,303.1
29,31.1
30,75.2
31,75.3
32,20.6
34,12.4
35,24.6
36,84.8
26,38.3
37,19.6
38,26.2
40,13
41,82.5
42,9.4
43,58.7
44,12.9
45,48
46,188.9
47,32.9
49,10
50,89
51,2
52,0.3
