cod_provincia,valor
02,30.3
03,135.6
04,82.6
01,18.2
33,61.2
05,11.3
06,50.4
07,59.5
08,364.4
48,56.1
09,17.3
10,28.1
11,156.8
39,37.1
12,45.6
13,52.7
14,65.4
15,61.5
16,16.2
20,27.9
17,53.7
18,84
19,15.4
21,37.3
22,7.6
23,41
24,31.3
25,16.8
27,16.9
28,375.4
29,139.6
30,114.9
31,29.2
32,17.5
34,11.9
35,132
36,68.5
26,18
37,19
38,105.2
40,6.2
41,176
42,4
43,54.8
44,7.3
45,63.1
46,192.9
47,21.3
49,13.4
50,57.6
51,9.4
52,6.5
