cod_provincia,valor
02,14.5
03,24.2
04,70.9
01,2.6
33,15
05,7.6
06,37.3
07,5.3
08,25.1
48,5.2
09,7.9
10,16.1
11,16.7
39,7.5
12,11.9
13,20.2
14,47.6
15,28.4
16,10
20,3.7
17,13.9
18,40.5
19,5.8
21,30.8
22,17
23,41
24,10.6
25,22.8
27,31.6
28,6.3
29,16.9
30,83.1
31,13.8
32,10.7
34,4.2
35,11.4
36,24.3
26,6.5
37,6.1
38,23.2
40,5
41,50.4
42,3.7
43,21.7
44,6.6
45,13.1
46,34.6
47,15
49,10.5
50,19.3
51,0
52,0
