cod_provincia,valor
02,110.8
03,612.2
04,183.4
01,90.8
33,316
05,51.5
06,185.9
07,457.5
08,1921.4
48,354.6
09,109.9
10,114.2
11,372.8
39,191.4
12,158.2
13,134
14,222.9
15,353.3
16,53.3
20,214.6
17,241
18,285.5
19,94.5
21,131.3
22,66.6
23,157.3
24,131.8
25,131.9
27,92.2
28,2636.4
29,557.6
30,427.7
31,192.1
32,83.6
34,41.9
35,417.7
36,265.1
26,92.5
37,97.1
38,401.2
40,48.6
41,606.1
42,25.2
43,234.7
44,35.3
45,193.8
46,848.6
47,167.7
49,49.2
50,312.5
51,28.2
52,27.2
