cod_provincia,valor
02,6.8
03,57.1
04,15
01,6.5
33,26
05,6.5
06,22.7
07,57.1
08,141.7
48,34.1
09,11
10,12.4
11,29.6
39,14.1
12,13.1
13,14.1
14,16.5
15,35.2
16,5.7
20,14.3
17,24.9
18,20.5
19,6.4
21,12.4
22,8
23,11.3
24,13.4
25,17.5
27,9.6
28,179.3
29,51
30,37.7
31,16.7
32,9.6
34,3.5
35,27.4
36,27.8
26,9.4
37,6.6
38,23.9
40,5.7
41,45.2
42,3.9
43,30.5
44,5.8
45,25
46,63.1
47,11.8
49,8
50,24.2
51,1.6
52,1.4
