cod_provincia,valor
02,30.4
03,145.4
04,69.6
01,14
33,59.4
05,10.5
06,54.8
07,73.3
08,383.1
48,57.6
09,15
10,29.2
11,117
39,24.8
12,39.1
13,38.3
14,66.5
15,48.4
16,11
20,21.4
17,48.6
18,84.2
19,14.6
21,37.5
22,7.3
23,42.6
24,29.7
25,19.8
27,13.6
28,349.4
29,144.4
30,102.5
31,22.7
32,15.8
34,7.2
35,110.6
36,64.2
26,15.8
37,17.4
38,93.8
40,9.4
41,166.8
42,3.9
43,51.2
44,7.5
45,56.2
46,187.8
47,27.7
49,11
50,51.7
51,10.4
52,6.9
