cod_provincia,valor
02,30.8
03,157.5
04,25.1
01,51.1
33,72.7
05,10.7
06,30.9
07,50.7
08,646.4
48,104.1
09,42
10,19.4
11,52.6
39,52.9
12,70.4
13,32.1
14,41.3
15,83
16,16.2
20,98.7
17,78.3
18,36
19,19.8
21,24.4
22,22.3
23,40.8
24,28.8
25,32.6
27,21.7
28,356.7
29,55.4
30,105.4
31,83.2
32,28.9
34,14.9
35,29.6
36,95.9
26,39
37,18.5
38,33.4
40,11.3
41,88.2
42,9.3
43,79.9
44,13.6
45,61.8
46,237.1
47,44.7
49,12.3
50,107.1
51,1.3
52,1
