cod_provincia,valor
02,17.6
03,94.1
04,28.1
01,8.3
33,30.4
05,7.2
06,28.1
07,36.6
08,200.9
48,33.3
09,8
10,13.1
11,75.1
39,12.6
12,27.1
13,18.7
14,39.8
15,25.4
16,7.7
20,10.9
17,31.8
18,53.2
19,6
21,17.2
22,4.2
23,23.4
24,15.6
25,10
27,7.3
28,211
29,98
30,59.6
31,10.9
32,8.2
34,5
35,71.9
36,29.6
26,9.9
37,7
38,55.8
40,2.9
41,94
42,2.4
43,27.5
44,1.8
45,27.9
46,113
47,14.9
49,5.7
50,22.8
51,4.1
52,3.7
