cod_provincia,valor
02,16.1
03,38.2
04,54.3
01,2.1
33,12.6
05,7.5
06,34.6
07,6.6
08,11.2
48,6.6
09,10.2
10,16.9
11,12.6
39,7.4
12,16.5
13,17.6
14,45.3
15,23.2
16,14.3
20,2.9
17,8.2
18,46.4
19,2.9
21,55.9
22,12.5
23,44.9
24,10.1
25,18.8
27,19.2
28,7.4
29,29.3
30,94
31,11.4
32,4.2
34,7
35,10.7
36,18.8
26,10
37,13.7
38,16
40,7.8
41,67.9
42,3.9
43,17.7
44,5.5
45,15.2
46,36
47,11.4
49,6.5
50,22.7
51,0
52,0
