cod_provincia,valor
02,14.1
03,27.4
04,57
01,4.5
33,19.8
05,6.1
06,32.5
07,5.9
08,13
48,4.6
09,9.6
10,19
11,16.4
39,8.8
12,12.4
13,22.4
14,50.5
15,25.2
16,13.8
20,3.9
17,9.4
18,44.3
19,4.3
21,37.7
22,12
23,42.7
24,13
25,22.5
27,28
28,11.8
29,24.4
30,88.7
31,17.8
32,5.9
34,7.2
35,12.1
36,21.9
26,10.5
37,9.2
38,16.8
40,8.3
41,52.2
42,4.1
43,18.4
44,4.8
45,15.6
46,32.1
47,10.3
49,8.6
50,22.5
51,0
52,0.1
