cod_provincia,valor
02,15.4
03,21.5
04,55.4
01,2.5
33,21.4
05,7
06,29
07,6.4
08,24.4
48,11.7
09,13.5
10,20.6
11,20.6
39,11.3
12,13.3
13,16.5
14,50.6
15,32.1
16,12
20,4.8
17,7.7
18,34.8
19,4.2
21,34.5
22,9.5
23,51.3
24,14.7
25,14.9
27,28.5
28,23.7
29,19.7
30,63.3
31,13.6
32,11.7
34,6.5
35,13.1
36,28.5
26,6.8
37,10.5
38,18.3
40,7
41,47.2
42,4.8
43,18.1
44,6.6
45,16.1
46,39.8
47,10.7
49,11.9
50,16.7
51,0.1
52,0
