cod_provincia,valor
02,24.7
03,124.9
04,53.6
01,11.6
33,54.8
05,10.4
06,48.2
07,48.2
08,308.3
48,51.1
09,16.3
10,26.2
11,142.4
39,26.7
12,33.2
13,45.3
14,50.6
15,56.6
16,12.2
20,25.2
17,45
18,64.2
19,14.5
21,35.2
22,9.3
23,42.1
24,23.5
25,18.9
27,13.5
28,361.4
29,128.6
30,105.7
31,25.7
32,16
34,10.2
35,113
36,61
26,12.8
37,15
38,99
40,6.2
41,156.9
42,3.3
43,54.4
44,6.4
45,53.2
46,154.4
47,23.9
49,9.5
50,42.3
51,8.8
52,8.3
