cod_provincia,valor
02,24.2
03,144.7
04,16.6
01,41.4
33,64.2
05,7.6
06,24.9
07,38.6
08,452.4
48,97.1
09,37.8
10,15.7
11,42.4
39,39.3
12,59.3
13,29.4
14,31.1
15,69.5
16,12.9
20,74
17,67.5
18,27.5
19,18.1
21,19.8
22,12
23,29.8
24,28.9
25,26
27,15.6
28,261.8
29,39.6
30,75.2
31,75.1
32,18.4
34,15.2
35,19.6
36,74.8
26,35.5
37,17.5
38,18.7
40,10.4
41,75.1
42,8.5
43,60.4
44,10.8
45,53.8
46,180.3
47,41
49,7.4
50,85.4
51,1
52,0.4
