cod_provincia,valor
02,7.4
03,51
04,17.1
01,7.7
33,28
05,7.2
06,20.2
07,49.2
08,150.1
48,29.5
09,11.6
10,11.9
11,26
39,14.6
12,13.4
13,14.7
14,16.1
15,33.3
16,5.3
20,13.1
17,23.7
18,24
19,7.2
21,12
22,7.7
23,11.8
24,13.7
25,18.8
27,8.6
28,168.7
29,51.2
30,37.4
31,16
32,9
34,4.7
35,23.9
36,25.7
26,9.8
37,8.6
38,27.3
40,5.3
41,43.5
42,3.2
43,27.2
44,5.7
45,20.1
46,70
47,10.2
49,8.4
50,24.8
51,1.6
52,1.9
