cod_provincia,valor
02,26
03,122.3
04,17.6
01,52.9
33,63.3
05,6.5
06,28
07,40.8
08,468.8
48,83.7
09,35.3
10,18
11,47.7
39,39.2
12,50.7
13,29.8
14,37.2
15,73.5
16,12.5
20,88.8
17,68.9
18,30.2
19,20.4
21,16.6
22,15.3
23,27.2
24,24.2
25,35
27,16.1
28,283.2
29,30.1
30,78.9
31,71
32,20.8
34,12.6
35,25.6
36,82
26,38.4
37,18.9
38,21.7
40,9.1
41,88
42,8.4
43,67
44,11.9
45,51.1
46,187.1
47,35.3
49,7.9
50,87.7
51,0.6
52,0.4
