cod_provincia,valor
02,10.3
03,53.2
04,17.3
01,3
33,23.4
05,5.3
06,20.6
07,54.1
08,137
48,33.2
09,12.7
10,17.2
11,32
39,19.4
12,13.5
13,17.1
14,18.4
15,32.2
16,6.2
20,15.8
17,25.5
18,22.3
19,9.5
21,16.1
22,7.3
23,16
24,11.6
25,16.8
27,12.6
28,158.2
29,49.1
30,28.3
31,12.9
32,8.4
34,4.6
35,23.4
36,27.4
26,6
37,8.3
38,26.5
40,7.5
41,45.6
42,2.1
43,23.4
44,5.5
45,25.6
46,68.6
47,12.7
49,6
50,23.2
51,1.4
52,0.9
