cod_provincia,valor
02,31.2
03,143.5
04,26.8
01,47.3
33,73.5
05,9
06,32.8
07,45
08,598.9
48,101.8
09,44.5
10,14.4
11,52.4
39,52.8
12,74.7
13,32.3
14,42.7
15,84.9
16,15.4
20,99.2
17,77
18,33.2
19,19.3
21,20.7
22,21.2
23,35.3
24,27
25,39
27,23.1
28,325.9
29,44.4
30,98.6
31,87.5
32,27.5
34,14.2
35,32.9
36,92.7
26,40.5
37,20.3
38,27.8
40,13.6
41,88.7
42,9.2
43,72.9
44,11.7
45,57.9
46,227.1
47,45.5
49,11.2
50,99.6
51,0.8
52,0.7
