cod_provincia,valor
02,23.4
03,134.9
04,66.5
01,15
33,55.9
05,13.4
06,38.4
07,93.3
08,299.3
48,58.4
09,22.1
10,26.8
11,82
39,39.9
12,48.2
13,41.4
14,47.1
15,64.4
16,14.6
20,28.9
17,63.8
18,67.6
19,13.4
21,31.7
22,14
23,33.9
24,24.9
25,34.1
27,19.1
28,370.1
29,114.9
30,116
31,38
32,15.2
34,8.1
35,70.1
36,54
26,19.2
37,13.3
38,77.8
40,13.5
41,120.8
42,5.7
43,70.8
44,9.7
45,60.6
46,180.5
47,29.1
49,10.2
50,55.2
51,2.5
52,1.9
