cod_provincia,valor
02,25.7
03,120.2
04,16.3
01,49.5
33,61.7
05,6.5
06,28.7
07,42.7
08,511
48,93
09,37.7
10,17
11,48.5
39,40.5
12,53.9
13,29.6
14,43.8
15,69.5
16,10.4
20,81.3
17,67.1
18,32.3
19,19.7
21,19.2
22,14.9
23,28
24,29.9
25,28.5
27,15.8
28,309.3
29,29.3
30,81.5
31,71.8
32,19.4
34,13.7
35,22.1
36,79.4
26,37.4
37,16.8
38,24.7
40,10.6
41,83.4
42,8.6
43,69.1
44,11.7
45,49.6
46,179
47,33.9
49,9
50,92
51,1.1
52,0.3
