cod_provincia,valor
02,11.7
03,52.1
04,22.1
01,7.5
33,30.5
05,6.6
06,20.7
07,46.7
08,142.1
48,33.3
09,12.4
10,16.3
11,31.5
39,20.4
12,17.9
13,19.2
14,20.8
15,34.8
16,6.8
20,22.1
17,32.6
18,22.9
19,8.3
21,8.8
22,8.1
23,15
24,15.6
25,14.6
27,10.2
28,176.6
29,49.8
30,42.6
31,17.3
32,9.1
34,5.2
35,37.3
36,33.9
26,10.6
37,7.8
38,29.8
40,5.5
41,47.9
42,3.6
43,32.6
44,6.3
45,28.4
46,75.7
47,19.5
49,6.3
50,25.9
51,0.6
52,2.2
