cod_provincia,valor
02,111.4
03,563.7
04,203.2
01,97.8
33,322.6
05,40
06,190
07,443.1
08,1850.5
48,395.8
09,108.8
10,109.9
11,370.9
39,185.8
12,165.1
13,139.5
14,213.4
15,347.1
16,53.8
20,216.2
17,244.6
18,262.2
19,83.4
21,146.3
22,64.6
23,161.4
24,140.9
25,128.2
27,91.3
28,2651.3
29,527.7
30,413.1
31,191.4
32,86.2
34,49.2
35,379.3
36,271.4
26,88.2
37,110.6
38,328.9
40,49.2
41,600
42,26.2
43,249.9
44,34.6
45,196.8
46,808
47,174.3
49,47.9
50,294.6
51,25.6
52,22.3
