cod_provincia,valor
02,15.9
03,90.1
04,28.3
01,13
33,46.8
05,13
06,27.5
07,62.6
08,228.1
48,48.4
09,16.4
10,25.3
11,53
39,26
12,28.7
13,32.9
14,32
15,53.7
16,11.1
20,21.9
17,42.6
18,35.4
19,12.8
21,23.3
22,12.9
23,27.4
24,20.8
25,23.4
27,16
28,262.7
29,93.9
30,75.5
31,25.6
32,15.4
34,6.6
35,50.7
36,37.6
26,15.7
37,11.4
38,45
40,8.1
41,71.6
42,5
43,46.7
44,8.6
45,43.3
46,121.5
47,26.3
49,10.2
50,46.2
51,3.9
52,2.7
