cod_provincia,valor
02,12.7
03,50.7
04,23.3
01,1.6
33,19.9
05,3.5
06,18.9
07,12.3
08,122
48,21.6
09,7.6
10,9.3
11,44.4
39,7.6
12,9.2
13,14.5
14,27.9
15,17.7
16,3.1
20,8.2
17,16.3
18,32.6
19,4.8
21,13.3
22,2.8
23,16.4
24,10.6
25,5.9
27,3.7
28,105.3
29,66.9
30,30.2
31,7.2
32,3.7
34,4.1
35,39.2
36,18.4
26,6.2
37,15.5
38,32.3
40,2.6
41,50
42,1
43,14.4
44,1.5
45,13.1
46,49.4
47,9.4
49,3.9
50,13.8
51,3.6
52,2.5
