cod_provincia,valor
02,25.7
03,83.3
04,32.8
01,11.7
33,35.4
05,6.5
06,51.3
07,31.3
08,224.6
48,42.1
09,9.9
10,19.9
11,106.2
39,23.8
12,22.8
13,34.3
14,53.3
15,45.7
16,7
20,14.8
17,25.2
18,56.9
19,10.6
21,20.5
22,5.3
23,32.4
24,18.5
25,15.1
27,11.9
28,246.4
29,79
30,69.2
31,18
32,12.1
34,5.3
35,87.1
36,49.7
26,8.8
37,12.7
38,69.5
40,4.7
41,119.7
42,3.5
43,31.8
44,4.4
45,39.8
46,130.5
47,17.2
49,8.8
50,32.4
51,4.3
52,8.1
