cod_provincia,valor
02,116.9
03,593.1
04,181.6
01,89.3
33,321.3
05,50.3
06,179.4
07,454.3
08,1959.2
48,362.3
09,106.4
10,115.7
11,377.2
39,191.1
12,152.1
13,131.5
14,221.3
15,354.5
16,54.9
20,212.8
17,237.3
18,288.8
19,92.9
21,137.3
22,68.1
23,156.8
24,132.8
25,131.4
27,92.8
28,2632.5
29,548.9
30,427.4
31,190.4
32,85.3
34,42
35,420.5
36,262.6
26,93.3
37,101.1
38,394.7
40,50
41,620.4
42,24.3
43,233.1
44,34.3
45,194.6
46,834.7
47,170.1
49,49.1
50,312.2
51,29.9
52,26.4
