cod_provincia,valor
02,34.7
03,134.7
04,31.1
01,47.5
33,70.3
05,9.9
06,34.9
07,46
08,583.7
48,99.1
09,43
10,15.8
11,51.9
39,48.2
12,68.7
13,34
14,42.8
15,82.4
16,14.5
20,94
17,75.2
18,33.4
19,21.2
21,20.4
22,20.7
23,34.1
24,29.5
25,38.5
27,23.4
28,328.5
29,34.3
30,93.1
31,89.5
32,30.9
34,14.7
35,26.6
36,98.1
26,40.7
37,20.5
38,29.3
40,13.8
41,86.5
42,9.8
43,63.2
44,12.8
45,55.9
46,225.4
47,42.7
49,12.3
50,94.1
51,1.6
52,0.7
