cod_provincia,valor
02,8.1
03,59.9
04,13.5
01,7.2
33,24.8
05,5.9
06,21.7
07,50.3
08,136.3
48,33
09,11.6
10,11.8
11,28.5
39,15.1
12,13.6
13,15.2
14,16.2
15,32.4
16,6.8
20,14.3
17,28.3
18,21
19,6.7
21,13.4
22,7.2
23,12.4
24,15.3
25,16.2
27,7.9
28,166.8
29,45
30,34.6
31,17.2
32,9.9
34,5
35,21.2
36,28
26,10.2
37,8.5
38,28
40,6.1
41,45.5
42,2.9
43,27
44,5.4
45,19.8
46,64.7
47,12.3
49,7.7
50,22.9
51,0.9
52,2
