"GOOGL.Open","GOOGL.High","GOOGL.Low","GOOGL.Close","GOOGL.Volume","GOOGL.Adjusted","date"
302.973,303.303,301.316,302.417419,2219300,302.417419,"2010-12-23"
273.569,275.215,268.023,270.270264,8830900,270.270264,"2010-01-25"
610.781,612.708,603.714,608.433411,4622500,608.433411,"2014-02-28"
146.216,146.567,143.639,144.024017,16709800,144.024017,"2005-07-29"
945.5,952.85,944.74,950.440002,1095400,950.440002,"2017-09-13"
400.701,402.382,387.888,400.455444,5761000,400.455444,"2013-04-22"
214.144,216.316,212.548,215.085083,20149200,215.085083,"2005-12-20"
961.33,962.2,954.4,956.710022,1687900,956.710022,"2017-05-09"
453.448,453.448,448.148,449.644653,3192600,449.644653,"2013-09-19"
527.93,530.69,525.64,529.830017,1658800,529.830017,"2015-02-05"
882.26,892.25,879.28,888.840027,2038000,888.840027,"2017-04-25"
202.242,203.694,200.47,201.991989,10204500,201.991989,"2006-09-28"
293.453,294.134,289.289,290.755768,6105400,290.755768,"2012-01-24"
230.125,231.161,229.229,231.066071,3911800,231.066071,"2009-08-31"
270.445,275.225,267.958,273.608612,4931800,273.608612,"2011-09-19"
213.193,224.865,212.958,221.686691,13967400,221.686691,"2008-09-16"
951.35,951.66,929.6,937.820007,3206700,937.820007,"2017-06-29"
287.447,287.447,276.932,278.133148,14220500,278.133148,"2010-11-30"
459.96,460.45,451.456,452.38739,6412700,452.38739,"2013-05-16"
343.258,345.846,340.646,345.190186,8835500,345.190186,"2007-12-20"
294.815,296.021,292.793,293.163177,2854500,293.163177,"2009-12-03"
186.727,187.848,186.436,186.816818,4928400,186.816818,"2006-08-25"
557.25,557.99,550,552.299988,1971800,552.299988,"2014-06-16"
851.38,858,849.02,856.75,1818700,856.75,"2017-03-01"
245.506,246.496,241.251,241.481476,24298600,241.481476,"2007-04-20"
685.25,694.16,684.39,693.02002,2357800,693.02002,"2015-10-15"
599.25,601,595.75,598.080017,1360000,598.080017,"2014-07-25"
926.96,941.96,926.17,940.400024,1775100,940.400024,"2017-08-22"
261.957,265.566,256.772,259.304291,13311200,259.304291,"2008-02-12"
187.292,192.132,186.967,187.977982,17948000,187.977982,"2006-05-23"
