"GOOGL.Open","GOOGL.High","GOOGL.Low","GOOGL.Close","GOOGL.Volume","GOOGL.Adjusted","date"
334.024,340.641,333.684,338.928925,3814500,338.928925,"2012-08-22"
276.491,276.496,265.415,269.769775,13864900,269.769775,"2011-08-16"
207.207,209.379,203.619,204.619614,13835100,204.619614,"2006-07-13"
725.5,726.72,700.14,703.76001,5477800,703.76001,"2016-02-05"
219.92,222.573,218.478,220.470474,17655100,220.470474,"2006-04-24"
285.035,285.536,280.48,282.167175,6302200,282.167175,"2011-08-12"
323.028,324.299,319.64,321.631622,4085700,321.631622,"2012-04-03"
269.254,275.075,268.413,271.481476,8702200,271.481476,"2010-01-26"
188.183,188.619,185.13,185.835831,12969200,185.835831,"2006-05-16"
242.993,243.253,236.642,241.591599,6974400,241.591599,"2008-07-30"
114.424,114.424,113.053,113.603607,15004100,113.603607,"2005-05-05"
292.728,293.499,291.331,292.847839,4824500,292.847839,"2012-02-02"
366.501,369.545,364.665,369.429443,4045300,369.429443,"2013-01-09"
262.913,267.968,262.913,266.486481,7690700,266.486481,"2011-07-05"
830.53,834.25,825.11,829.880005,1302200,829.880005,"2017-02-08"
377.452,380.03,375.951,377.627625,5561400,377.627625,"2012-09-28"
184.464,184.91,180.831,182.582581,24098200,182.582581,"2006-03-01"
314.555,317.983,312.958,315.735748,4361000,315.735748,"2012-04-09"
293.363,299.54,293.293,296.826813,9340000,296.826813,"2012-07-19"
302.302,305.981,301.742,305.165161,3638500,305.165161,"2012-04-25"
699.58,704,684.32,690.299988,5264100,690.299988,"2015-08-11"
340.09,345.796,339.7,344.13913,4096000,344.13913,"2012-11-01"
309.309,314.88,308.814,314.024017,5526800,314.024017,"2011-12-09"
280.45,282.543,278.824,282.537537,5996300,282.537537,"2012-06-15"
232.232,234.234,231.351,233.928925,5410300,233.928925,"2007-04-12"
212.312,213.413,209.284,209.704712,4616900,209.704712,"2009-07-01"
160.135,160.801,155.526,155.655655,18270300,155.655655,"2005-10-04"
281.697,284.099,280.42,283.638641,3951800,283.638641,"2010-03-30"
284.289,285.18,275.916,278.828827,7589400,278.828827,"2011-03-16"
612.613,615.055,607.487,610.695679,3960400,610.695679,"2014-02-26"
