"GOOGL.Open","GOOGL.High","GOOGL.Low","GOOGL.Close","GOOGL.Volume","GOOGL.Adjusted","date"
157.267,157.708,152.953,153.153152,15978800,153.153152,"2005-09-28"
223.118,224.024,222.022,222.862869,6836100,222.862869,"2007-03-20"
195.145,202.653,194.264,202.372375,31399900,202.372375,"2006-04-04"
283.934,284.66,281.211,282.052063,5156800,282.052063,"2010-04-07"
262.292,263.869,261.872,262.652649,3778400,262.652649,"2007-09-13"
232.508,233.233,227.728,230.690689,7969000,230.690689,"2007-03-29"
263.974,266.141,262.002,263.663666,4094500,263.663666,"2010-02-26"
146.401,149.77,146.196,149.579575,22852900,149.579575,"2005-07-13"
763.35,765.39,756.03,757.559998,1233900,757.559998,"2016-03-23"
740.75,748.34,736.43,745.340027,2340800,745.340027,"2016-01-12"
192.693,196.562,192.633,196.146149,10873500,196.146149,"2006-09-12"
455.465,457.202,450.711,455.045044,5578400,455.045044,"2013-05-17"
337.352,338.609,334.364,337.637634,6701000,337.637634,"2007-10-26"
572.02,579.56,569.02,577.940002,1493300,577.940002,"2014-08-08"
258.739,259.635,254.785,255.240234,8667700,255.240234,"2007-06-20"
439.84,442.788,438.764,438.973969,3849100,438.973969,"2013-06-27"
150.771,151.852,150.04,150.745743,16859900,150.745743,"2005-07-15"
240.29,242.743,239.369,239.779785,11337800,239.779785,"2007-04-23"
233.559,235.706,231.231,235.705704,5064100,235.705704,"2009-09-10"
182.673,189.144,181.862,187.882889,12641300,187.882889,"2006-08-03"
558.25,562.5,552.13,560.27002,1612500,560.27002,"2014-10-30"
88.438,89.394,87.593,87.887886,14198300,87.887886,"2005-03-16"
205.21,205.701,197.753,199.704712,7574000,199.704712,"2009-05-12"
558,558,552.51,555.190002,1425100,555.190002,"2014-11-14"
587.1,595.05,586.55,592.700012,1466000,592.700012,"2014-08-18"
311.572,312.312,309.655,310.080078,4812300,310.080078,"2011-12-15"
153.338,154.78,148.313,151.351349,46726800,151.351349,"2005-07-22"
594.9,595.25,591.1,592.419983,1132000,592.419983,"2014-08-21"
933.27,942.99,931,937.090027,1751300,937.090027,"2017-05-02"
135.646,142.262,132.142,142.137131,13029300,142.137131,"2008-12-05"
