"GOOGL.Open","GOOGL.High","GOOGL.Low","GOOGL.Close","GOOGL.Volume","GOOGL.Adjusted","date"
242.968,244.369,240.841,242.992996,10752000,242.992996,"2007-01-09"
244.234,245.626,243.614,245.120117,9946600,245.120117,"2007-01-19"
595.15,595.3,585.31,593.059998,1673800,593.059998,"2014-07-15"
315.32,316.226,309.79,313.223236,4990800,313.223236,"2011-12-21"
759.39,763.02,755.03,761.599976,1677200,761.599976,"2015-11-06"
891.39,892.99,885.15,889.140015,1323300,889.140015,"2017-04-26"
97.262,98.063,95.345,97.787788,16339200,97.787788,"2005-01-12"
925.77,928.25,918.6,920.869995,1301200,920.869995,"2017-08-21"
109.019,112.482,108.869,111.876877,39640300,111.876877,"2005-04-25"
148.899,152.753,147.427,152.652649,15118200,152.652649,"2005-10-17"
393.068,393.293,381.011,383.338348,6638300,383.338348,"2013-04-18"
154.359,157.037,153.133,156.10611,20219100,156.10611,"2005-09-21"
499.24,500.28,490.91,497.059998,2854100,497.059998,"2015-01-12"
349.845,356.967,349.454,355.775787,5054900,355.775787,"2007-12-26"
273.949,274.024,270.771,271.671661,4284900,271.671661,"2010-02-22"
990.01,995.6,987.01,992.77002,1412100,992.77002,"2017-07-19"
580.95,590.15,580.95,588.780029,1579600,588.780029,"2014-09-16"
301.672,302.192,300.05,301.491486,2413700,301.491486,"2010-12-27"
282.643,284.505,281.762,283.48349,3550800,283.48349,"2010-03-18"
749.57,761.1,747.39,760.01001,1813300,760.01001,"2015-11-18"
165.2,167.012,161.336,162.902908,13036500,162.902908,"2009-03-03"
531.4,532.78,520.86,521.190002,1957400,521.190002,"2015-01-27"
802.03,816.04,799.62,811.97998,1754700,811.97998,"2016-11-08"
537.96,543.19,532.37,541.039978,2348100,541.039978,"2015-04-15"
305.005,305.305,296.622,297.347351,12815700,297.347351,"2010-01-07"
753.68,767.18,748.29,765.890015,1987100,765.890015,"2016-03-29"
172.518,174.575,168.168,169.434433,9334600,169.434433,"2009-01-30"
181.256,184.625,170.826,171.29129,13879100,171.29129,"2008-11-05"
708.39,722.25,704,713.530029,2626500,713.530029,"2016-03-08"
404.459,409.409,404.404,407.132141,3654500,407.132141,"2013-04-24"
