"GOOGL.Open","GOOGL.High","GOOGL.Low","GOOGL.Close","GOOGL.Volume","GOOGL.Adjusted","date"
197.748,198.934,196.271,197.712708,19163800,197.712708,"2005-11-07"
281.782,286.071,281.481,282.457458,7500600,282.457458,"2010-12-01"
560.696,569.319,559.56,568.013,4357600,568.013,"2014-04-01"
578.55,579.72,544.49,545.25,5363700,545.25,"2014-04-04"
311.251,313.403,310.455,313.007996,4363400,313.007996,"2011-12-12"
539.58,543.99,537.9,541.539978,2012000,541.539978,"2014-05-13"
757.16,770.04,755.2,769.669983,1583700,769.669983,"2016-04-01"
452.953,460.761,452.953,454.719727,4540800,454.719727,"2013-05-20"
360.025,367.868,356.406,362.82782,7847500,362.82782,"2013-01-15"
379.915,386.867,379.63,385.470459,4152000,385.470459,"2013-02-06"
547.41,548,540.44,541.309998,2388000,541.309998,"2015-04-02"
258.509,261.261,255.44,255.695694,6644900,255.695694,"2010-05-13"
231.632,235.31,231.261,235.2052,12341600,235.2052,"2007-02-16"
257.297,258.604,254.9,255.01001,4874900,255.01001,"2011-06-10"
251.251,253.318,249.249,251.556549,5505800,251.556549,"2008-08-12"
223.223,224.53,220.465,222.262268,11652700,222.262268,"2008-03-27"
343.083,343.594,339.114,341.201202,3162400,341.201202,"2012-11-06"
272.758,272.768,264.87,266.08609,8728800,266.08609,"2010-04-26"
251.426,253.253,249.535,252.107101,4143800,252.107101,"2010-08-10"
762.2,762.2,747.54,759.440002,3369100,759.440002,"2016-01-04"
235.485,239.785,233.914,237.932938,13160600,237.932938,"2008-02-28"
822.88,829.8,822.88,826.840027,1500100,826.840027,"2016-10-19"
543.42,544.84,538.85,542.159973,1500800,542.159973,"2015-06-09"
447.968,449.675,444.99,445.770782,2755600,445.770782,"2013-08-07"
975.5,986.62,974.46,986.090027,1564000,986.090027,"2017-06-23"
633.81,644.44,625.06,629.559998,2572900,629.559998,"2015-09-01"
177.813,179.655,177.688,179.264267,11795100,179.264267,"2005-10-28"
320.125,325.015,319.93,321.73172,3561200,321.73172,"2012-08-06"
547.21,552.5,546.91,549.22998,1903600,549.22998,"2014-11-25"
172.062,177.798,170.475,177.222229,6595700,177.222229,"2009-04-01"
