"GOOGL.Open","GOOGL.High","GOOGL.Low","GOOGL.Close","GOOGL.Volume","GOOGL.Adjusted","date"
254.52,258.569,253.003,256.201202,11007100,256.201202,"2007-07-27"
322.818,330.791,316.351,330.605591,16873900,330.605591,"2007-11-13"
314.444,318.569,314.424,316.801788,3727400,316.801788,"2012-07-31"
408.824,409.164,406.126,407.762756,2924600,407.762756,"2013-03-20"
533.14,536.75,525.03,526.099976,1694800,526.099976,"2015-02-04"
275.921,277.523,270.28,271.791779,8261900,271.791779,"2008-04-24"
246.496,246.572,239.489,240.66066,10797700,240.66066,"2007-01-22"
371.787,372.873,367.117,371.111115,3667700,371.111115,"2013-01-10"
347.848,348.103,343.193,345.86087,3979400,345.86087,"2012-12-04"
150.891,153.323,149.339,151.626633,3839100,151.626633,"2008-12-24"
205.781,208.699,201.752,206.066071,12457100,206.066071,"2008-10-01"
191.602,192.442,189.735,190.690689,11474900,190.690689,"2006-08-08"
208.418,209.76,203.313,205.035034,22192100,205.035034,"2006-04-11"
284.93,286.542,283.589,286.31131,3330200,286.31131,"2009-11-13"
514.925,514.925,505.876,508.108093,4056900,508.108093,"2013-10-25"
515.49,517.197,510.691,511.666656,1925400,511.666656,"2013-11-20"
188.864,191.912,185.991,190.815811,19088400,190.815811,"2006-05-24"
227.728,230.13,223.809,224.609604,18606900,224.609604,"2007-02-27"
238.488,239.985,236.166,236.551544,9748600,236.551544,"2006-11-09"
189.97,190.531,186.061,187.112106,10180200,187.112106,"2006-08-04"
294.364,294.434,289.87,290.060059,5501200,290.060059,"2010-03-12"
352.683,353.023,348.108,351.786774,7577200,351.786774,"2013-01-22"
268.809,270,264.384,267.262268,6397700,267.262268,"2009-11-02"
557.062,559.99,553.774,559.219238,3535000,559.219238,"2014-01-06"
238.378,239.169,235.941,236.891891,17303000,236.891891,"2006-10-24"
259.239,266.261,259.009,265.325317,5335400,265.325317,"2011-09-12"
175.175,176.176,172.908,174.024017,6638900,174.024017,"2009-03-27"
116.922,120.105,116.877,119.699699,24599300,119.699699,"2005-05-18"
321.697,322.823,319.369,320.170166,4250100,320.170166,"2011-12-28"
229.014,231.532,228.118,230.880875,2995400,230.880875,"2009-09-04"
