"GOOGL.Open","GOOGL.High","GOOGL.Low","GOOGL.Close","GOOGL.Volume","GOOGL.Adjusted","date"
929,935.9,923.22,924.52002,3797800,924.52002,"2017-04-28"
438.293,439.434,432.578,434.5896,4022700,434.5896,"2013-05-29"
203.744,208.794,202.828,208.398392,18621500,208.398392,"2006-04-10"
607.492,607.768,598.919,600.595581,3422500,600.595581,"2014-03-11"
99.389,100.35,98.053,99.149147,30872000,99.149147,"2005-04-20"
757.65,765.34,757.36,758.47998,2228200,758.47998,"2016-03-17"
942.95,943.81,927.64,927.659973,1695700,927.659973,"2017-08-17"
156.812,157.568,154.73,155.480484,11133200,155.480484,"2005-10-10"
391.266,394.344,390.075,390.740753,3714200,390.740753,"2013-02-12"
547.43,551,539.85,550.030029,1678900,550.030029,"2015-07-07"
265.831,269.109,262.983,263.113098,4865900,263.113098,"2010-04-30"
313.128,313.564,311.361,312.422424,3364600,312.422424,"2011-02-16"
266.562,268.744,263.173,266.3013,5383400,266.3013,"2011-09-14"
96.732,97.277,95.145,95.820824,12293000,95.820824,"2005-04-14"
234.259,237.112,232.808,235.750748,8145200,235.750748,"2007-02-08"
569.545,576.076,564.61,575.275269,4960200,575.275269,"2014-01-14"
137.638,138.789,133.849,137.537537,41724400,137.537537,"2005-06-15"
729.31,736,726.5,733.25,1329200,733.25,"2016-06-14"
688.98,697.8,681.77,692.840027,5121800,692.840027,"2015-07-20"
187.407,188.388,186.316,187.052048,6958000,187.052048,"2006-08-24"
805.99,813.49,803.83,806.840027,1056400,806.840027,"2016-10-17"
111.136,111.962,110.215,111.256256,19515200,111.256256,"2005-05-02"
955.29,962.7,952.82,959.219971,1337700,959.219971,"2017-05-15"
543.06,551,541.32,549.179993,1590300,549.179993,"2015-04-22"
434.159,437.432,432.487,433.303314,2584600,433.303314,"2013-10-07"
166.006,168.168,163.854,165.135132,8214100,165.135132,"2009-03-19"
288.388,289.339,286.787,288.973969,3712600,288.973969,"2011-04-11"
343.038,346.171,342.237,343.05304,2730600,343.05304,"2012-12-10"
274.975,279.54,271.607,273.588593,5552600,273.588593,"2011-09-20"
267.768,269.515,265.816,269.1091,3893500,269.1091,"2011-05-09"
