"GOOGL.Open","GOOGL.High","GOOGL.Low","GOOGL.Close","GOOGL.Volume","GOOGL.Adjusted","date"
235.495,236.176,233.954,235.385391,5075700,235.385391,"2010-09-03"
228.959,228.964,223.223,225.615616,11651500,225.615616,"2008-03-25"
590.39,591.48,583.28,584.900024,1851500,584.900024,"2014-09-12"
749.34,753,716.78,719.570007,2586400,719.570007,"2016-01-13"
233.794,234.525,231.356,231.511505,6226100,231.511505,"2006-12-28"
272.362,272.898,268.824,270.735748,13254900,270.735748,"2010-10-14"
770.69,771.9,757.65,768.51001,1529700,768.51001,"2015-12-23"
581,588.23,580.58,586.650024,1511600,586.650024,"2014-07-11"
227.002,228.894,225.055,228.508514,5332400,228.508514,"2010-07-08"
292.027,295.255,290.941,293.193207,6443900,293.193207,"2008-05-30"
557.11,565,555.05,564.929993,1793400,564.929993,"2014-06-05"
299.104,300.22,298.133,299.639648,5137200,299.639648,"2009-12-21"
189.795,192.518,189.444,190.565567,8080700,190.565567,"2006-08-30"
149.149,150.01,147.948,148.798798,11849300,148.798798,"2005-08-03"
435.435,437.888,433.458,433.628632,2102800,433.628632,"2013-08-26"
574.57,577.66,569.95,570.450012,1581600,570.450012,"2014-05-28"
248.423,254.154,240.626,252.6026,9059100,252.6026,"2011-10-05"
198.348,201.622,197.117,198.448456,5434100,198.448456,"2009-05-21"
193.348,193.739,190.566,191.871872,9894400,191.871872,"2006-08-18"
942.77,950,940.84,943.26001,1074800,943.26001,"2017-09-22"
428.569,431.757,421.912,428.358368,5297200,428.358368,"2013-10-09"
437.888,441.361,437.533,440.625641,4693900,440.625641,"2013-06-28"
370.936,373.994,361.932,366.836823,16530400,366.836823,"2007-11-07"
254.61,256.091,251.837,252.637634,12826100,252.637634,"2007-06-12"
255.14,255.751,248.373,254.019012,8223700,254.019012,"2010-05-14"
691.85,696.07,671.59,674.72998,3811600,674.72998,"2015-07-23"
296.677,299.244,292.017,292.152161,6608100,292.152161,"2010-11-16"
548.73,550.57,543.58,549.210022,1660500,549.210022,"2015-06-01"
804.82,811.35,804.53,807.900024,1628600,807.900024,"2016-12-12"
143.088,143.433,140.45,142.16716,15014700,142.16716,"2005-08-11"
