"GOOGL.Open","GOOGL.High","GOOGL.Low","GOOGL.Close","GOOGL.Volume","GOOGL.Adjusted","date"
252.503,254.004,252.252,252.752747,3461900,252.752747,"2006-11-24"
303.113,303.393,300.36,301.361359,3645300,301.361359,"2011-01-04"
566.75,572,565.22,570.72998,1529700,570.72998,"2014-06-09"
96.081,96.201,92.718,94.084084,37927400,94.084084,"2005-02-10"
544,544,534,539.369995,2425100,539.369995,"2014-04-21"
545.7,554.78,545.11,552.599976,1515800,552.599976,"2015-06-10"
256.436,257.958,255.546,255.955963,5298000,255.955963,"2007-08-30"
150.15,151.101,149.024,149.919922,12403100,149.919922,"2005-07-18"
300.035,300.1,294.079,296.136139,17042700,296.136139,"2011-10-14"
275.656,278.118,270.636,271.046051,8299600,271.046051,"2008-07-09"
524.825,531.281,521.992,529.734741,4568000,529.734741,"2013-11-26"
289.565,294.735,287.047,289.049042,11197700,289.049042,"2008-05-19"
260.521,262.117,256.957,260.840851,11640300,260.840851,"2008-02-11"
269.965,271.567,265.41,269.164154,14864500,269.164154,"2008-04-21"
646.47,647,611.67,612.469971,3571500,612.469971,"2015-08-25"
175.561,176.326,170.435,172.422424,25512000,172.422424,"2006-03-15"
801.83,813.49,801.83,810.72998,1367300,810.72998,"2016-09-27"
234.459,234.62,231.912,233.378372,5584000,233.378372,"2007-04-13"
769.51,772.44,761.79,765.119995,1346200,765.119995,"2016-04-04"
403.053,411.832,402.903,411.161163,5545600,411.161163,"2013-03-04"
94.67,95.055,92.848,93.02803,19927000,93.02803,"2005-02-25"
436.787,437.813,435.561,437.292297,1738000,437.292297,"2013-08-22"
873.68,874.42,868.37,872.369995,1868300,872.369995,"2017-03-17"
770,782.82,767.73,782.23999,1554300,782.23999,"2015-12-28"
603.253,605.215,599.349,601.77179,4202900,601.77179,"2014-02-19"
943.87,944.5,932.68,942.02002,1391500,942.02002,"2017-09-06"
190.826,196.046,190.33,195.385391,20403900,195.385391,"2006-02-27"
293.418,294.79,290.47,292.302307,7751200,292.302307,"2007-10-03"
662.26,663.33,652.84,661.429993,1837800,661.429993,"2015-07-29"
716.46,727.7,715.01,721.710022,1739900,721.710022,"2016-05-20"
