"GOOGL.Open","GOOGL.High","GOOGL.Low","GOOGL.Close","GOOGL.Volume","GOOGL.Adjusted","date"
530.01,537.04,529.16,532.109985,2071300,532.109985,"2014-12-11"
248.849,251.126,248.338,250.110107,14401900,250.110107,"2007-01-11"
949.1,950,939.44,940.299988,1123900,940.299988,"2017-08-03"
193.529,194.339,189.204,189.764771,20912800,189.764771,"2005-11-09"
232.442,235.36,231.251,235.115112,18176000,235.115112,"2006-01-10"
264.189,266.737,262.618,264.1091,4340000,264.1091,"2010-09-29"
152.187,152.783,149.304,150.330338,3914200,150.330338,"2008-12-26"
267.017,269.525,266.787,267.947937,5385800,267.947937,"2011-07-06"
327.608,329.575,321.937,322.677673,31546400,322.677673,"2007-10-19"
750.06,752.5,717.94,719.330017,6336300,719.330017,"2015-10-23"
661.76,664.1,653.41,659.659973,1718200,659.659973,"2015-07-28"
191.687,192.042,181.857,184.14415,33227100,184.14415,"2006-02-07"
345.851,347.848,340.911,341.10611,8641500,341.10611,"2007-12-03"
212.613,216.191,211.922,214.714722,15151400,214.714722,"2006-10-09"
171.246,176.326,169.63,170.990997,12865300,170.990997,"2009-02-25"
306.061,308.308,303.303,306.3013,5835100,306.3013,"2010-10-21"
375.3,381.001,370.871,377.107117,11334400,377.107117,"2012-09-26"
257.242,261.672,256.557,261.08609,8247700,261.08609,"2010-05-10"
157.182,159.059,155.761,157.127121,39539200,157.127121,"2005-07-21"
559.41,565.61,558.91,559.679993,1737600,559.679993,"2015-06-22"
309.334,314.064,308.919,311.571564,4681100,311.571564,"2011-07-26"
733.27,736.71,730.8,731.090027,1215700,731.090027,"2016-06-07"
325.896,329.029,322.948,327.237244,8886100,327.237244,"2008-01-14"
739.48,741,729.63,731.590027,2025400,731.590027,"2016-03-03"
568,568.21,545.5,546.690002,3294500,546.690002,"2014-04-10"
854.71,860.59,847.52,848.909973,1855200,848.909973,"2017-04-05"
736.63,746.79,735.16,744.849976,1822800,744.849976,"2015-10-29"
563.063,570.415,561.141,570,5100000,570,"2014-01-07"
95.415,97.222,94.484,97.022018,19306400,97.022018,"2005-01-07"
240.07,241.617,236.867,237.787781,3783400,237.787781,"2010-06-24"
