"GOOGL.Open","GOOGL.High","GOOGL.Low","GOOGL.Close","GOOGL.Volume","GOOGL.Adjusted","date"
314.8,320.315,301.266,308.283295,21098800,308.283295,"2008-01-16"
558.56,561.11,546.72,548.77002,2362000,548.77002,"2015-04-30"
744.42,745.59,720.32,725.369995,2793200,725.369995,"2016-04-26"
531.06,533.88,527.55,529.280029,1515700,529.280029,"2015-02-09"
191.191,194.975,191.056,194.254257,8159000,194.254257,"2006-07-28"
336.692,339.074,330.11,338.24826,14793500,338.24826,"2007-10-24"
309.009,312.447,308.849,312.402405,4726400,312.402405,"2011-01-14"
539,539.3,532,535,1645300,535,"2015-02-23"
541.82,541.82,533.11,534.409973,1280900,534.409973,"2014-05-14"
743.84,752.46,732.5,733.619995,2267000,733.619995,"2016-01-25"
273.939,277.653,272.538,275.200195,17666100,275.200195,"2009-10-16"
437.938,439.194,435.435,436.611603,2713200,436.611603,"2013-10-04"
275.275,277.778,274.274,277.322327,4668300,277.322327,"2009-10-22"
254.329,257.297,253.749,254.439438,4678300,254.439438,"2011-06-14"
536,548,536,545.5,2331100,545.5,"2014-04-22"
572.262,575.961,564.575,572.17218,4784200,572.17218,"2014-02-05"
91.777,95.02,91.206,94.539543,51576900,94.539543,"2005-02-24"
203.058,204.204,200.706,201.361359,8205900,201.361359,"2006-06-27"
278.448,280.676,276.692,280.330322,16007300,280.330322,"2007-09-21"
529.129,530.36,526.071,529.199219,2265100,529.199219,"2013-12-05"
318.559,329.88,316.752,324.594604,19661500,324.594604,"2007-11-20"
548,557.25,548,556.179993,2059600,556.179993,"2015-06-18"
189.329,190.691,185.911,186.156158,8623300,186.156158,"2006-05-30"
244.069,246.461,241.912,244.504501,4284900,244.504501,"2009-10-05"
254.905,259.605,253.809,257.257263,11133000,257.257263,"2007-07-24"
281.026,288.138,280.951,286.041046,12356400,286.041046,"2008-06-13"
308.899,310.786,302.678,303.91391,7860900,303.91391,"2011-07-27"
241.496,241.612,230.591,231.631638,16017100,231.631638,"2006-12-18"
226.236,226.697,208.984,210.185181,18017700,210.185181,"2008-09-08"
194.595,196.301,192.538,193.943939,5868100,193.943939,"2009-05-14"
