"GOOGL.Open","GOOGL.High","GOOGL.Low","GOOGL.Close","GOOGL.Volume","GOOGL.Adjusted","date"
146.126,146.486,144.399,145.930923,11547000,145.930923,"2005-08-09"
296.722,297.182,294.329,296.151154,3190600,296.151154,"2010-12-16"
655.63,655.92,649.5,652.469971,1497100,652.469971,"2015-09-14"
516.99,520.81,508.86,520.039978,4872100,520.039978,"2014-12-19"
144.259,144.394,142.322,143.143143,10057900,143.143143,"2005-08-31"
596.99,598.07,584.74,585.25,1671000,585.25,"2014-09-25"
568.3,568.73,564.81,567.869995,2340500,567.869995,"2014-10-31"
199.785,205.195,196.942,204.884888,20649500,204.884888,"2005-11-21"
185.786,187.387,178.233,179.56456,23800900,179.56456,"2006-02-09"
144.645,144.84,143.544,143.6987,8416100,143.6987,"2005-09-06"
445.546,445.946,439.074,441.596588,3779200,441.596588,"2013-07-02"
970.7,976.73,963.8,969.030029,5933600,969.030029,"2017-07-25"
332.207,335.235,330.766,333.283295,2808900,333.283295,"2012-11-12"
300.2,303.303,297.893,300.695709,4049300,300.695709,"2011-03-02"
337.417,338.694,326.577,337.012024,14319000,337.012024,"2007-12-18"
304.83,305.901,303.233,303.703705,2526400,303.703705,"2012-03-07"
218.559,223.098,217.267,221.521515,13095800,221.521515,"2009-07-16"
799.3,809.95,798.05,809.450012,1904500,809.450012,"2016-12-09"
462.613,464.464,458.639,462.8078,3917000,462.8078,"2013-07-15"
718.3,720.5,710.31,715.309998,1529900,715.309998,"2016-05-19"
354.389,356.797,351.557,354.789795,2362400,354.789795,"2012-12-26"
538.35,545.23,538.1,543.52002,1586100,543.52002,"2015-04-16"
190.641,193.694,189.249,193.453461,15302800,193.453461,"2006-06-13"
143.483,143.834,133.123,133.128128,11410900,133.128128,"2008-12-01"
558.15,569.42,557.03,562.630005,3416400,562.630005,"2015-02-27"
345.721,351.747,344.229,348.848846,12403500,348.848846,"2007-11-29"
727.79,736.54,723.29,732.169983,2228600,732.169983,"2016-03-10"
235.11,235.741,231.396,231.876877,7688700,231.876877,"2008-08-29"
828.38,830.38,821.01,829.530029,1349500,829.530029,"2017-01-12"
302.197,306.106,300.395,302.517517,4000500,302.517517,"2012-05-01"
