"GOOGL.Open","GOOGL.High","GOOGL.Low","GOOGL.Close","GOOGL.Volume","GOOGL.Adjusted","date"
240.215,241.466,239.945,240.770767,3935000,240.770767,"2010-09-16"
600.6,627.68,593.09,618.109985,6489400,618.109985,"2015-08-24"
173.494,175.475,171.116,173.023026,39396100,173.023026,"2006-02-13"
323.574,323.824,310.926,311.541534,11633500,311.541534,"2012-01-09"
234.765,242.743,232.432,236.261261,19362200,236.261261,"2010-05-21"
447.698,448.288,442.863,444.97998,2648100,444.97998,"2013-09-13"
810.47,813.88,806,808.200012,1281200,808.200012,"2016-08-11"
796.47,799.54,793.02,798.919983,1460300,798.919983,"2016-08-03"
281.386,292.723,279.515,287.432434,15790100,287.432434,"2008-04-30"
300.335,305.47,300.325,304.839844,5059500,304.839844,"2011-01-05"
771.69,773,766.53,769.26001,1180600,769.26001,"2015-11-25"
247.367,247.618,241.366,242.567566,12617900,242.567566,"2006-11-29"
803.5,804.26,797,801.190002,1057900,801.190002,"2016-08-16"
224.154,225.135,222.192,223.318314,7880500,223.318314,"2007-03-15"
839.69,845.4,832.27,840.630005,1519200,840.630005,"2017-03-28"
550.92,556.07,545.1,552.51001,1542000,552.51001,"2015-05-20"
846.98,851.52,842.28,849.530029,1688400,849.530029,"2017-01-24"
143.639,143.784,140.15,141.391388,25367800,141.391388,"2005-06-10"
710.56,717.9,708.11,717.780029,1497300,717.780029,"2016-07-08"
290.576,291.291,288.594,289.469482,4183400,289.469482,"2010-12-06"
233.233,238.569,230.786,234.029022,15397500,234.029022,"2007-01-03"
838.5,838.5,825.3,828.549988,1890700,828.549988,"2016-10-25"
529.94,537.45,526.81,533.299988,2330200,533.299988,"2015-02-03"
526.001,532.252,525.035,527.157166,3348800,527.157166,"2013-12-03"
229.294,230.09,222.082,223.643646,9146000,223.643646,"2008-04-15"
403.053,404.89,396.291,396.626617,5522800,396.626617,"2013-02-20"
768.34,769.08,758.25,762.900024,1627700,762.900024,"2016-03-31"
178.914,180.08,170.876,171.491486,9967400,171.491486,"2009-02-19"
548.49,553.37,545.6,545.780029,1092900,545.780029,"2015-05-11"
519.099,527.122,518.028,523.488464,3222700,523.488464,"2013-11-25"
