"GOOGL.Open","GOOGL.High","GOOGL.Low","GOOGL.Close","GOOGL.Volume","GOOGL.Adjusted","date"
556.32,557,539.4,543.340027,5614700,543.340027,"2014-04-17"
268.373,268.869,264.835,265.270264,4786800,265.270264,"2010-10-07"
737.51,747.91,737.01,747.599976,1740100,747.599976,"2016-05-27"
205.37,205.951,199.505,201.95195,15089000,201.95195,"2006-07-14"
590,591.95,586.04,591.109985,1501400,591.109985,"2014-09-11"
90.971,91.567,90.085,90.110107,12351600,90.110107,"2005-04-01"
216.842,220.616,213.073,214.849854,10397900,214.849854,"2008-09-23"
266.517,271.271,266.031,267.002014,5383200,267.002014,"2010-02-08"
210.961,210.961,207.207,208.593597,7466300,208.593597,"2009-06-15"
170.806,173.173,169.084,171.361359,25868100,171.361359,"2006-02-15"
355.856,355.886,341.396,346.846832,15775200,346.846832,"2007-11-30"
418.899,423.824,418.418,423.283295,5020100,423.283295,"2013-05-03"
298.313,299.765,297.798,298.508514,7055900,298.508514,"2009-12-18"
235.871,237.793,234.825,236.051056,17996700,236.051056,"2006-01-11"
439.625,440.556,434.014,435.340332,4160200,435.340332,"2013-08-14"
238.769,239.064,235.516,236.576584,4485900,236.576584,"2010-06-25"
800.48,801,795.99,796.590027,917500,796.590027,"2016-08-23"
771.26,777.59,761.38,770.77002,5576100,770.77002,"2016-02-01"
799.02,799.02,793.62,797.969971,2130600,797.969971,"2016-09-16"
233.909,235.28,232.442,234.599594,4901800,234.599594,"2009-08-24"
256.206,261.852,255.005,260.320313,35509000,260.320313,"2007-07-20"
455.806,456.957,450.235,452.352356,4087300,452.352356,"2013-07-23"
443.939,445.44,441.441,443.118103,3551800,443.118103,"2013-07-26"
806,807.6,801.69,805.22998,1221300,805.22998,"2016-08-08"
957,964.82,956.56,964.070007,1387400,964.070007,"2017-05-22"
245.495,246.476,243.624,245.160156,3600900,245.160156,"2010-08-03"
517.953,519.52,515.671,517.297302,2550000,517.297302,"2013-11-15"
143.539,144.795,138.844,140.270264,37527000,140.270264,"2005-06-03"
267.738,267.798,253.504,254.729736,12688000,254.729736,"2008-02-19"
798.24,800.2,793.92,797.25,1074900,797.25,"2016-08-04"
