"GOOGL.Open","GOOGL.High","GOOGL.Low","GOOGL.Close","GOOGL.Volume","GOOGL.Adjusted","date"
243.854,244.685,236.236,237.247253,5452500,237.247253,"2010-06-09"
591.74,593.72,587.14,593.419983,1160100,593.419983,"2014-09-10"
440.49,442.793,437.503,437.957947,4485500,437.957947,"2013-06-14"
674.26,688.46,673.11,683.169983,2122300,683.169983,"2015-10-13"
100.586,102.613,99.429,102.052055,26318800,102.052055,"2005-01-18"
197.322,197.993,194.484,195.145142,15779200,195.145142,"2005-11-08"
235.49,238.639,235.26,237.797791,3947400,237.797791,"2009-09-14"
184.935,187.362,183.308,186.436432,6758400,186.436432,"2009-04-09"
302.788,304.119,301.501,302.62262,4893300,302.62262,"2012-02-17"
91.061,91.211,88.233,88.648651,21297000,88.648651,"2005-01-25"
263.524,268.989,262.868,266.676666,6993000,266.676666,"2011-04-26"
244.745,245.841,243.248,243.418411,3865500,243.418411,"2010-08-13"
225.701,226.907,218.108,222.522522,27216100,222.522522,"2008-03-04"
683.21,684.9,670.7,671.799988,1597600,671.799988,"2015-10-21"
295.325,296.466,292.297,294.7948,6798500,294.7948,"2010-04-14"
943.71,946.31,930.74,936.890015,1294600,936.890015,"2017-08-24"
451.451,456.792,448.949,455.805817,5800500,455.805817,"2013-07-22"
90.44,90.521,89.69,89.714714,7402900,89.714714,"2005-03-24"
231.166,232.953,230.305,231.171173,9174000,231.171173,"2007-03-28"
532.15,541,529.17,540.159973,2371500,540.159973,"2015-02-10"
578,583.24,574.05,580.880005,1536300,580.880005,"2014-10-02"
596.89,597,590.25,590.619995,1440800,590.619995,"2014-07-16"
315.19,317.217,308.764,311.881897,8782400,311.881897,"2012-01-10"
267.573,268.228,264.79,265.040039,4213100,265.040039,"2011-05-13"
757.52,759.26,752.75,757.650024,1189600,757.650024,"2016-07-26"
772.96,775.99,758.11,769.630005,2394000,769.630005,"2015-11-24"
292.152,296.211,289.289,291.49649,8008300,291.49649,"2011-10-17"
138.403,141.887,134.52,137.307312,9763400,137.307312,"2008-12-04"
248.494,252.753,248.003,251.001007,24387700,251.001007,"2007-01-31"
223.874,228.909,221.847,222.677673,40930400,222.677673,"2006-01-18"
