"GOOGL.Open","GOOGL.High","GOOGL.Low","GOOGL.Close","GOOGL.Volume","GOOGL.Adjusted","date"
720.15,725.35,709.85,719.080017,2436200,719.080017,"2016-01-19"
599.14,603.52,598.02,601.630005,1599200,601.630005,"2014-09-08"
299.274,300.055,296.341,299.994995,6787200,299.994995,"2011-11-30"
569.75,570.41,556.7,564.340027,1660500,564.340027,"2014-06-02"
793.96,796.46,787.2,790.299988,1428300,790.299988,"2015-12-30"
292.838,292.838,288.819,289.80481,5967400,289.80481,"2007-10-04"
567,567,557.15,559.5,1546500,559.5,"2014-06-12"
295.07,295.385,286.717,293.448456,5740400,293.448456,"2011-10-26"
194.79,196.947,191.997,194.414413,29393900,194.414413,"2006-03-30"
272.753,281.582,272.197,280.730743,7723200,280.730743,"2008-05-27"
146.572,146.742,139.139,139.919922,51350300,139.919922,"2005-06-08"
197.753,198.759,195.22,197.587585,10226900,197.587585,"2006-05-08"
553.2,553.94,545.04,545.320007,2154600,545.320007,"2015-05-29"
459.955,460.46,452.047,455.795807,7261700,455.795807,"2013-07-18"
229.109,229.494,226.286,229.494492,6890100,229.494492,"2007-04-02"
248.599,248.684,238.048,238.04805,7074700,238.04805,"2008-07-24"
551.16,553,543.26,545.01001,1958700,545.01001,"2015-02-17"
302.998,310.06,302.437,309.424438,7049300,309.424438,"2011-07-22"
236.216,236.867,231.622,233.978973,8654300,233.978973,"2010-07-09"
967.56,972.44,962.71,972.080017,1083300,972.080017,"2017-10-03"
446.942,448.899,443.308,444.839844,8504600,444.839844,"2013-10-17"
120.726,120.956,119.945,120.925926,16310600,120.925926,"2005-05-20"
189.67,193.193,181.957,186.456451,28469900,186.456451,"2008-10-17"
219.64,225.225,218.208,220.02002,10030500,220.02002,"2008-09-25"
169.695,184.84,164.419,184.559555,16194500,184.559555,"2008-10-28"
188.278,190.916,187.262,187.40741,11105800,187.40741,"2006-06-05"
948.37,949.1,932.52,947.640015,2039400,947.640015,"2017-08-02"
711.79,723.22,705.39,706.849976,3015700,706.849976,"2016-02-10"
138.218,140.01,137.197,139.929932,11631700,139.929932,"2005-08-23"
288.288,291.236,286.792,291.156158,3206300,291.156158,"2011-03-29"
