"GOOGL.Open","GOOGL.High","GOOGL.Low","GOOGL.Close","GOOGL.Volume","GOOGL.Adjusted","date"
398.393,403.904,398.038,403.828827,5857700,403.828827,"2013-02-19"
403.744,403.904,401.066,401.73172,4322000,401.73172,"2013-03-27"
152.252,155.656,151.456,153.978973,5767800,153.978973,"2008-12-31"
291.201,291.792,288.539,290.525513,3307600,290.525513,"2012-07-02"
167.312,172.673,166.166,170.45546,10403300,170.45546,"2009-02-02"
281.942,285.21,280.305,284.029022,3891100,284.029022,"2010-04-08"
733,737.37,727.27,736.919983,1980200,736.919983,"2015-10-28"
532.287,533.709,525.906,527.767761,2743600,527.767761,"2013-12-02"
203.283,203.554,199.705,202.312317,23308400,202.312317,"2005-12-07"
239.424,245.13,236.491,243.413406,6744800,243.413406,"2008-08-06"
193.388,195.195,192.152,193.093094,10150200,193.093094,"2006-08-17"
310.756,313.268,310.335,312.832825,6094800,312.832825,"2012-03-16"
296.747,299.525,295.395,299.099091,4391200,299.099091,"2012-04-23"
277.222,277.528,272.177,275.025024,12147800,275.025024,"2007-07-18"
557.7,564,553.1,563.900024,4582200,563.900024,"2014-04-16"
184.109,186.702,182.808,185.66066,17191500,185.66066,"2006-05-22"
174.64,176.932,173.263,174.204208,7303200,174.204208,"2009-03-31"
664.7,665,657.2,657.5,1746100,657.5,"2015-07-31"
746.1,747.3,737,744.27002,1693700,744.27002,"2016-06-02"
441.491,445.946,440.485,445.555542,4670900,445.555542,"2013-06-10"
694.26,699.5,692.68,695.190002,2156200,695.190002,"2016-06-29"
267.548,269.995,267.047,269.809814,4666900,269.809814,"2011-08-29"
552,553.33,547.38,549.530029,1219800,549.530029,"2015-06-05"
292.793,295.045,290.976,292.067078,4880100,292.067078,"2010-11-17"
268.519,270.02,259.975,267.167175,9952800,267.167175,"2008-07-11"
231.091,234.89,229.479,234.549545,13160800,234.549545,"2006-12-19"
273.899,274.935,271.406,272.767761,4174600,272.767761,"2010-04-23"
787.53,796.33,787.53,790.460022,1292100,790.460022,"2016-09-14"
561.15,565,556.67,564.98999,2627400,564.98999,"2014-06-19"
290.385,296.577,288.989,295.550537,7593900,295.550537,"2011-10-18"
