"GOOGL.Open","GOOGL.High","GOOGL.Low","GOOGL.Close","GOOGL.Volume","GOOGL.Adjusted","date"
282.523,284.785,280.551,280.960968,5792800,280.960968,"2011-03-17"
240.215,241.186,239.489,240.560562,4800700,240.560562,"2010-09-15"
177.503,179.68,169.585,169.754761,13429300,169.754761,"2008-10-15"
334.83,335.235,330.531,333.26828,4220100,333.26828,"2012-11-21"
595.81,598.45,592.7,595.440002,1215100,595.440002,"2014-07-30"
238.113,238.714,234.134,235.545547,7757400,235.545547,"2007-02-23"
158.929,162.663,156.982,161.926926,10038100,161.926926,"2009-03-12"
307.863,312.202,304.5,307.897888,17518000,307.897888,"2007-10-09"
239.815,240.916,235.926,235.925919,7275100,235.925919,"2007-04-30"
244.089,245.18,241.341,242.032028,9499200,242.032028,"2007-01-08"
433.764,438.564,433.128,438.4935,2484700,438.4935,"2013-10-14"
536.7,538.2,527.26,528.080017,3070100,528.080017,"2014-12-05"
335.335,339.479,334.389,338.68869,5471900,338.68869,"2007-11-23"
230.23,234.274,229.78,234.249252,8454500,234.249252,"2006-12-27"
290.29,292.778,287.908,290.290283,4805700,290.290283,"2011-11-22"
311.872,318.954,310.931,317.307312,4341200,317.307312,"2012-03-19"
684.04,692.26,682.9,689.369995,1377400,689.369995,"2015-08-14"
294.675,300.33,294.565,298.25827,4687100,298.25827,"2012-07-05"
247.748,249.089,246.527,248.198196,10175000,248.198196,"2006-11-16"
402.528,403.278,396.046,397.932922,4890300,397.932922,"2013-04-04"
256.562,258.033,254.505,257.757751,4940400,257.757751,"2007-08-24"
314.314,316.236,314.309,315.500488,4771600,315.500488,"2011-12-20"
268.704,272.337,267.417,270.920929,7301400,270.920929,"2010-02-16"
282.673,282.873,280.786,281.521515,4768000,281.521515,"2010-03-08"
262.853,269.004,261.862,268.853851,4639700,268.853851,"2011-10-10"
145.596,149.149,144.935,148.773773,35506800,148.773773,"2005-06-24"
536.947,540.921,534.725,535.465454,3068300,535.465454,"2013-12-17"
288.043,289.089,286.161,288.428436,4134600,288.428436,"2011-04-13"
264.049,265.415,261.501,264.294281,4404500,264.294281,"2011-06-02"
286.286,291.522,285.771,290.170166,2766400,290.170166,"2009-11-27"
